705311,3443.8,4040.068509320108,2097,13001,2002,3446,806,456,1508,748,9371,1003
742529,1852.1,1988.1259743788871,548,889,477,1132,4283,2094,439,1104,6823,732
530821,4372.1,2493.726667058762,3185,3536,1531,2736,5493,9183,2205,4215,2988,8649
625249,3504.0,3168.351621900574,778,2661,1640,1494,2036,4317,1272,4265,12198,4379
594463,5323.7,3874.693795643728,4329,7161,1573,12126,391,521,7872,4424,4108,10732
547531,8507.8,5616.493137180887,2413,14727,7917,2074,1122,5827,16785,7777,9847,16589
643063,2105.6,1249.735347983724,1665,1404,1599,3829,3951,658,995,2220,3920,815
786143,2159.2,2100.1778877038014,2288,7884,154,1226,1270,411,2622,2956,1914,867
628933,4240.5,3926.085970785663,2319,746,10910,740,2639,219,7391,3086,3039,11316
618073,2948.5,2617.4843743564165,1313,484,1329,5298,375,3093,4847,3502,8833,411
532459,19868.5,18179.30198467477,10725,44140,62398,9533,1950,11653,26677,7059,11214,13336
544811,10010.5,9000.874082554426,11958,1465,3531,11544,1183,4749,3636,9576,23374,29089
728243,1281.5,1179.9075599384894,4307,574,960,597,2691,826,700,965,345,850
666137,2264.6,1942.4974234217145,2952,2159,7386,1323,1633,734,1484,3597,835,543
628237,2802.6,3006.351616162022,1541,177,3912,884,4226,1607,1235,11082,1740,1622
676033,4300.9,4706.578320818639,2005,1274,2461,7689,17101,2901,5241,1192,2273,872
677921,4251.4,3316.8394956645097,349,684,4188,4773,2120,2385,10216,9551,6367,1881
745309,2294.1,1908.7017289246637,992,127,3625,3325,524,1159,6602,941,3781,1865
589429,2350.5,1889.9348798305195,5965,3216,1357,3826,547,831,444,4912,1623,784
538243,5651.1,6538.229660236783,22344,2125,5420,3231,13082,4848,1730,2041,746,944
638257,11111.0,9682.702690881302,35274,3187,1168,6776,15681,13410,17801,2469,9084,6260
761933,2049.5,1686.9172030659952,3222,2371,1928,1724,1292,1091,218,6376,2038,235
759859,1445.3,1101.8453657387681,297,522,2326,599,442,1017,4039,2046,1298,1867
785063,1015.5,1499.6788489540018,97,715,737,2652,110,413,4944,138,167,182
816281,2415.0,3469.4920953937913,24,645,2264,3294,4017,120,1307,236,12014,229
693271,3933.1,3577.925528850482,935,12161,4971,6141,6985,2103,512,569,826,4128
899501,902.4,557.6009684353139,289,860,1842,1005,859,108,1665,1110,171,1115
630601,8998.0,8755.943969669976,9808,1497,31138,2511,2764,11448,17317,3714,5831,3952
763813,992.6,830.5635677056874,391,1472,25,1496,329,137,2188,129,1566,2193
576871,10206.6,9459.92210538755,14219,2131,4611,33452,4161,6317,4518,3016,9181,20460
606637,4051.0,3314.886875897879,616,6763,300,10784,2403,7698,5408,1489,1465,3584
579749,3310.7,2573.495329313811,1146,3864,9361,4408,3837,1124,1566,1422,768,5611
587177,40620.8,31967.73799254492,43083,11785,11115,7469,44683,2519,48464,75086,54232,107772
666713,869.3,1305.877410019792,217,86,383,4632,1419,160,562,646,358,230
596867,3428.1,2745.943715737815,991,624,1936,3067,6744,5283,9231,3626,210,2569
565129,8890.1,7780.814564684087,768,22353,2586,2749,9814,3639,16615,4836,21317,4224
600499,2681.1,2385.9419293017168,5053,1293,2506,3187,2411,1502,484,504,1201,8670
537253,44261.0,62280.91659730129,63293,16769,12796,35671,7851,6101,54933,221958,10157,13081
604963,1478.4,707.992542333604,651,810,2516,783,1508,961,2608,1203,1430,2314
639203,5047.5,3079.772921823945,12028,5157,5927,878,3778,4204,5172,2112,8470,2749
